tests/assertions/d27/syntax_errors.rxt:89	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:93	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:97	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:102	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:106	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:110	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:114	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:118	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:123	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:127	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:131	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:135	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:139	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:144	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:148	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:152	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:156	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:160	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:165	none	1	0	0	0
tests/assertions/d27/syntax_errors.rxt:170	none	1	0	0	0
tests/assertions/d27/word_boundary.rxt:11	unanch	0	25	5	5
tests/assertions/d27/word_boundary.rxt:22	unanch	0	23	5	4
tests/assertions/d27/word_boundary.rxt:30	unanch	0	23	5	4
tests/assertions/d27/word_boundary.rxt:39	unanch	0	23	5	4
tests/assertions/d27/word_boundary.rxt:45	unanch	0	17	3	3
tests/assertions/d27/word_boundary.rxt:51	unanch	0	41	7	7
tests/assertions/d27/word_boundary.rxt:58	unanch	0	23	5	5
tests/assertions/d27/word_boundary.rxt:66	unanch	0	7	2	3
tests/assertions/d27/word_boundary.rxt:72	unanch	0	2	2	2
tests/assertions/d27/word_boundary.rxt:77	unanch	0	2	2	2
tests/assertions/d27/word_boundary.rxt:82	unanch	0	2	2	2
tests/assertions/d27/word_boundary.rxt:91	unanch	0	25	5	5
tests/assertions/gate.rxt:44	unanch	0	38	14	6
tests/assertions/gate.rxt:66	unanch	0	24	9	5
tests/assertions/gate.rxt:88	unanch	0	15	4	5
tests/assertions/gate.rxt:110	unanch	0	41	7	7
tests/assertions/gate.rxt:132	unanch	0	41	15	7
tests/assertions/gate.rxt:164	unanch	0	38	14	6
tests/assertions/gate.rxt:186	unanch	0	24	9	5
tests/assertions/gate.rxt:208	unanch	0	15	4	5
tests/assertions/gate.rxt:230	unanch	0	41	7	7
tests/assertions/gate.rxt:252	unanch	0	41	15	7
tests/assertions/gate.rxt:283	unanch	0	38	14	6
tests/assertions/gate.rxt:306	unanch	0	24	9	5
tests/assertions/gate.rxt:329	unanch	0	41	7	7
tests/assertions/gate.rxt:360	attempt	0	5	5	0
tests/assertions/gate.rxt:382	attempt	0	8	10	0
tests/assertions/gate.rxt:404	attempt	0	8	10	0
tests/assertions/gpos.rxt:39	attempt	0	0	1	0
tests/assertions/gpos.rxt:66	attempt	0	3	4	0
tests/assertions/gpos.rxt:90	unanch	0	14	4	4
tests/assertions/gpos.rxt:103	attempt	0	1	2	0
tests/assertions/gpos.rxt:121	attempt	0	2	2	0
tests/assertions/gpos.rxt:140	attempt	0	2	3	0
tests/assertions/gpos.rxt:158	attempt	0	5	5	0
tests/assertions/gpos.rxt:186	attempt	0	7	7	0
tests/assertions/gpos.rxt:206	attempt	0	3	3	0
tests/assertions/gpos.rxt:219	attempt	0	3	3	0
tests/assertions/gpos.rxt:268	attempt	0	1	1	0
tests/assertions/gpos.rxt:294	attempt	0	1	1	0
tests/assertions/gpos.rxt:308	attempt	0	2	3	0
tests/assertions/gpos.rxt:324	attempt	0	2	2	0
tests/assertions/gpos.rxt:344	attempt	0	3	3	0
tests/assertions/gpos.rxt:359	attempt	0	2	2	0
tests/assertions/gpos.rxt:380	attempt	0	1	2	0
tests/assertions/gpos.rxt:391	attempt	0	1	2	0
tests/assertions/gpos.rxt:403	attempt	0	0	2	0
tests/assertions/gpos.rxt:410	attempt	0	0	2	0
tests/assertions/gpos.rxt:425	attempt	0	11	8	0
tests/assertions/gpos.rxt:453	attempt	0	6	6	0
tests/assertions/gpos.rxt:470	attempt	0	6	6	0
tests/assertions/gpos.rxt:490	none	0	0	0	0
tests/assertions/gpos.rxt:497	attempt	0	1	2	0
tests/assertions/gpos.rxt:507	attempt	0	2	3	0
tests/assertions/gpos.rxt:522	attempt	0	2	3	0
tests/assertions/gpos.rxt:539	none	1	0	0	0
tests/assertions/gpos.rxt:544	none	1	0	0	0
tests/assertions/gpos.rxt:549	none	1	0	0	0
tests/assertions/gpos.rxt:554	none	1	0	0	0
tests/assertions/gpos.rxt:559	none	1	0	0	0
tests/assertions/gpos.rxt:564	none	1	0	0	0
tests/assertions/gpos.rxt:593	none	0	0	0	0
tests/assertions/gpos.rxt:610	none	0	0	0	0
tests/assertions/gpos.rxt:625	attempt	0	9	7	0
tests/assertions/gpos.rxt:676	unanch	0	0	1	1
tests/assertions/gpos.rxt:682	unanch	0	0	1	1
tests/assertions/gpos.rxt:688	attempt	0	0	1	0
tests/assertions/gpos.rxt:695	unanch	0	0	1	1
tests/assertions/gpos.rxt:701	none	0	0	0	0
tests/assertions/gpos.rxt:707	none	0	0	0	0
tests/assertions/gpos.rxt:714	none	0	0	0	0
tests/assertions/kreset.rxt:71	none	0	0	0	0
tests/assertions/kreset.rxt:85	unanch	0	3	2	2
tests/assertions/kreset.rxt:101	unanch	0	3	2	2
tests/assertions/kreset.rxt:126	unanch	0	7	3	3
tests/assertions/kreset.rxt:149	unanch	0	7	3	3
tests/assertions/kreset.rxt:165	unanch	0	7	3	3
tests/assertions/kreset.rxt:181	unanch	0	11	4	4
tests/assertions/kreset.rxt:194	unanch	0	7	3	3
tests/assertions/kreset.rxt:205	unanch	0	7	3	3
tests/assertions/kreset.rxt:232	unanch	0	13	4	4
tests/assertions/kreset.rxt:252	unanch	0	11	4	4
tests/assertions/kreset.rxt:267	unanch	0	10	3	3
tests/assertions/kreset.rxt:285	unanch	0	18	5	5
tests/assertions/kreset.rxt:303	unanch	0	10	3	3
tests/assertions/kreset.rxt:337	unanch	0	10	3	3
tests/assertions/kreset.rxt:359	unanch	0	5	2	2
tests/assertions/kreset.rxt:379	unanch	0	10	3	3
tests/assertions/kreset.rxt:402	unanch	0	14	4	4
tests/assertions/kreset.rxt:418	unanch	0	20	5	5
tests/assertions/kreset.rxt:450	unanch	0	8	3	3
tests/assertions/kreset.rxt:466	unanch	0	8	3	3
tests/assertions/kreset.rxt:475	unanch	0	14	3	3
tests/assertions/kreset.rxt:507	unanch	0	10	4	4
tests/assertions/kreset.rxt:527	none	0	0	0	0
tests/assertions/kreset.rxt:541	none	0	0	0	0
tests/assertions/kreset.rxt:572	unanch	0	7	3	3
tests/assertions/kreset.rxt:592	unanch	0	7	3	3
tests/assertions/kreset.rxt:609	unanch	0	7	3	3
tests/assertions/kreset.rxt:629	unanch	0	5	2	2
tests/assertions/kreset.rxt:657	unanch	0	10	3	3
tests/assertions/kreset.rxt:694	attempt	0	2	3	0
tests/assertions/kreset.rxt:705	unanch	0	9	4	4
tests/assertions/kreset.rxt:720	unanch	0	9	4	4
tests/assertions/kreset.rxt:735	unanch	0	9	4	4
tests/assertions/kreset.rxt:750	unanch	0	15	4	4
tests/assertions/kreset.rxt:766	unanch	0	9	2	2
tests/assertions/kreset.rxt:777	attempt	0	2	3	0
tests/assertions/kreset.rxt:793	attempt	0	4	4	0
tests/assertions/kreset.rxt:809	attempt	0	3	5	0
tests/assertions/kreset.rxt:827	unanch	0	9	4	4
tests/assertions/kreset.rxt:857	unanch	0	27	6	6
tests/assertions/kreset.rxt:879	unanch	0	13	5	5
tests/assertions/kreset.rxt:896	unanch	0	13	4	3
tests/assertions/kreset.rxt:916	unanch	0	18	5	5
tests/assertions/kreset.rxt:961	unanch	0	122	13	13
tests/assertions/kreset.rxt:972	unanch	0	98	12	12
tests/assertions/kreset.rxt:980	unanch	0	139	18	18
tests/assertions/kreset.rxt:1000	none	0	0	0	0
tests/assertions/kreset.rxt:1007	none	1	0	0	0
tests/assertions/kreset.rxt:1011	none	1	0	0	0
tests/assertions/kreset.rxt:1015	none	1	0	0	0
tests/assertions/kreset.rxt:1019	none	1	0	0	0
tests/assertions/kreset.rxt:1023	none	1	0	0	0
tests/assertions/kreset.rxt:1027	none	1	0	0	0
tests/assertions/multiline.rxt:37	attempt	0	0	3	0
tests/assertions/multiline.rxt:57	unanch	0	1	2	2
tests/assertions/multiline.rxt:77	attempt	0	0	1	0
tests/assertions/multiline.rxt:97	unanch	0	1	2	2
tests/assertions/multiline.rxt:123	attempt	0	6	8	0
tests/assertions/multiline.rxt:151	unanch	0	26	7	7
tests/assertions/multiline.rxt:180	attempt	0	6	9	0
tests/assertions/multiline.rxt:208	attempt	0	5	6	0
tests/assertions/multiline.rxt:236	unanch	0	26	7	7
tests/assertions/multiline.rxt:265	attempt	0	2	4	0
tests/assertions/multiline.rxt:293	unanch	0	6	3	3
tests/assertions/multiline.rxt:322	attempt	0	2	4	0
tests/assertions/multiline.rxt:350	unanch	0	6	3	3
tests/assertions/multiline.rxt:402	attempt	0	0	3	0
tests/assertions/multiline.rxt:444	attempt	0	0	4	0
tests/assertions/multiline.rxt:486	attempt	0	2	3	0
tests/assertions/multiline.rxt:528	attempt	0	2	4	0
tests/assertions/multiline.rxt:570	attempt	0	2	4	0
tests/assertions/multiline.rxt:611	unanch	0	1	2	2
tests/assertions/multiline.rxt:652	unanch	0	6	3	3
tests/assertions/multiline.rxt:693	unanch	0	10	3	2
tests/assertions/multiline.rxt:734	attempt	0	0	1	0
